Interes,Tipo,MontoAsegurado,TipoPago,ModoPago,Fiador,Fiador2,OtroSeguro,Record,Edad,EstadoCivil,Fraude
12,Nacional,340833,A,Tarjeta,Si,No,Si,R2,33,Soltero,No
17,Nacional,310530,A,Tarjeta,No,No,No,R0,37,Soltero,No
12,Nacional,174167,A,Tarjeta,No,No,No,R0,32,Soltero,No
17,Nacional,401439,A,Tarjeta,No,No,No,R0,37,Soltero,No
17,Nacional,1249924,A,Tarjeta,Si,No,No,R0,38,Divorciado,No
17,Nacional,310530,A,Tarjeta,No,No,No,R0,39,Soltero,No
12,Nacional,643864,A,Tarjeta,Si,No,No,R0,31,Soltero,No
17,Nacional,613561,A,Tarjeta,Si,No,Si,R2,32,Soltero,No
17,Nacional,310530,A,Tarjeta,Si,No,No,R0,37,Soltero,No
17,Nacional,674167,A,Tarjeta,No,No,No,R0,35,Soltero,No
17,Nacional,204470,A,Tarjeta,Si,No,No,R0,40,Soltero,No
17,Nacional,492348,A,Tarjeta,No,No,Si,R2,36,Soltero,No
17,Nacional,992348,A,Tarjeta,Si,Si,No,R0,39,Divorciado,No
17,Nacional,371136,A,Tarjeta,No,No,No,R0,37,Soltero,No
17,Nacional,416591,A,Tarjeta,No,No,No,R0,32,Soltero,No
17,Nacional,704470,A,Tarjeta,No,No,No,R0,32,Soltero,No
12,Nacional,916591,A,Tarjeta,No,No,No,R0,46,Soltero,No
17,Nacional,462045,A,Tarjeta,No,No,No,R0,45,Soltero,No
17,Nacional,1749318,A,Tarjeta,No,No,Si,R2,40,Divorciado,No
12,Nacional,462045,A,Tarjeta,No,No,No,R0,34,Soltero,No
12,Nacional,2249924,A,Tarjeta,No,No,No,R0,37,Soltero,No
17,Nacional,1037803,A,Tarjeta,Si,No,No,R0,33,Soltero,No
17,Nacional,1431742,A,Tarjeta,Si,Si,No,R0,35,Soltero,No
17,Nacional,462045,A,Tarjeta,No,No,Si,R2,35,Soltero,No
17,Nacional,674167,A,Tarjeta,No,No,Si,R1,43,Soltero,No
17,Nacional,641439,A,Tarjeta,Si,No,No,R0,32,Union,No
17,Nacional,765076,A,Tarjeta,No,No,No,R0,32,Soltero,No
17,Nacional,280227,A,Tarjeta,No,No,Si,R2,34,Soltero,No
17,Nacional,1371136,A,Tarjeta,Si,No,No,R0,35,Soltero,No
17,Nacional,2128712,A,Tarjeta,No,No,No,R0,44,Soltero,No
11,Nacional,2431742,A,Tarjeta,No,No,No,R0,43,Divorciado,No
18,Nacional,462045,A,Tarjeta,Si,No,No,R0,34,Soltero,No
17,Nacional,310530,A,Tarjeta,No,No,No,R0,40,Soltero,No
12,Nacional,115094,A,Tarjeta,Si,Si,No,R0,33,Soltero,No
18,Nacional,431742,A,Tarjeta,Si,No,No,R0,42,Soltero,No
17,Nacional,371136,A,Tarjeta,No,No,Si,R1,37,Soltero,No
17,Nacional,613561,A,Tarjeta,No,No,No,R0,42,Soltero,No
17,Nacional,174167,A,Tarjeta,No,No,No,R0,35,Soltero,No
12,Nacional,643864,A,Tarjeta,No,No,No,R0,37,Divorciado,No
12,Nacional,659015,A,Tarjeta,No,No,No,R0,36,Soltero,No
17,Nacional,462045,A,Tarjeta,No,No,No,R0,46,Soltero,No
18,Nacional,734773,A,Tarjeta,No,No,No,R0,32,Soltero,No
17,Nacional,734773,A,Tarjeta,Si,No,No,R0,31,Soltero,No
17,Nacional,1522652,A,Tarjeta,Si,No,No,R0,38,Soltero,No
17,Nacional,977197,A,Tarjeta,No,No,No,R0,44,Soltero,No
12,Nacional,462045,A,Tarjeta,Si,No,No,R0,32,Soltero,No
17,Nacional,1234773,A,Tarjeta,No,No,No,R0,40,Soltero,No
17,Nacional,916591,A,Tarjeta,Si,No,No,R0,36,Soltero,No
17,Nacional,1522652,A,Tarjeta,Si,No,No,R0,40,Soltero,No
17,Nacional,613561,A,Tarjeta,Si,No,No,R0,36,Soltero,No
17,Nacional,765076,A,Tarjeta,Si,Si,No,R0,31,Soltero,No
12,Nacional,692045,A,Tarjeta,No,No,Si,R2,36,Soltero,No
17,Nacional,462045,A,Tarjeta,No,No,No,R0,32,Soltero,No
17,Nacional,619015,A,Tarjeta,Si,Si,No,R0,40,Soltero,No
17,Nacional,310530,A,Tarjeta,No,No,No,R0,32,Soltero,No
18,Nacional,310530,A,Tarjeta,Si,Si,No,R0,37,Soltero,No
17,Nacional,1371136,A,Tarjeta,No,No,No,R0,39,Soltero,No
18,Nacional,265076,A,Tarjeta,No,No,Si,R2,45,Soltero,No
17,Nacional,613561,A,Tarjeta,Si,Si,No,R0,38,Soltero,No
17,Nacional,552955,A,Tarjeta,No,No,No,R0,43,Soltero,No
12,Nacional,643864,A,Tarjeta,Si,Si,No,R0,39,Soltero,No
17,Nacional,371136,A,Tarjeta,No,No,No,R0,32,Soltero,No
18,Nacional,916591,A,Tarjeta,No,No,No,R0,46,Viudo,No
12,Nacional,613561,A,Tarjeta,No,No,Si,R2,32,Soltero,No
17,Nacional,944773,A,Tarjeta,Si,Si,No,R0,38,Soltero,No
17,Nacional,310530,A,Tarjeta,Si,No,No,R0,36,Soltero,No
17,Nacional,916591,A,Tarjeta,Si,Si,Si,R2,36,Soltero,No
12,Nacional,613561,A,Tarjeta,No,No,No,R0,44,Divorciado,No
17,Nacional,310530,A,Tarjeta,No,No,No,R0,35,Soltero,No
17,Nacional,310530,A,Tarjeta,Si,Si,No,R0,45,Soltero,No
12,Nacional,522652,A,Tarjeta,No,No,No,R0,34,Soltero,No
17,Nacional,855985,A,Tarjeta,Si,Si,No,R0,33,Soltero,No
17,Nacional,310530,A,Tarjeta,No,No,Si,R1,40,Soltero,No
17,Nacional,492348,A,Tarjeta,No,No,No,R0,34,Soltero,No
17,Nacional,765076,A,Tarjeta,No,No,No,R0,34,Union,No
18,Nacional,259015,A,Tarjeta,No,No,No,R0,35,Soltero,No
17,Nacional,462045,A,Tarjeta,No,No,No,R0,47,Union,No
17,Nacional,462045,A,Tarjeta,Si,Si,No,R0,33,Soltero,No
17,Nacional,1825682,A,Tarjeta,No,No,No,R0,41,Soltero,No
17,Nacional,1825682,A,Tarjeta,Si,Si,No,R0,37,Soltero,No
17,Nacional,855985,A,Tarjeta,No,No,No,R0,36,Soltero,No
17,Nacional,371136,A,Tarjeta,No,No,No,R0,34,Soltero,No
18,Nacional,613561,A,Tarjeta,No,No,No,R0,33,Soltero,No
17,Nacional,674167,A,Tarjeta,No,No,No,R0,34,Soltero,No
17,Nacional,1098409,A,Tarjeta,Si,No,No,R0,38,Soltero,No
17,Nacional,765076,A,Tarjeta,Si,No,No,R0,34,Union,No
17,Nacional,613561,A,Tarjeta,Si,No,No,R0,36,Soltero,No
17,Nacional,310530,A,Tarjeta,No,No,No,R0,34,Soltero,No
17,Nacional,674167,A,Tarjeta,No,No,No,R0,37,Soltero,No
17,Nacional,462045,A,Tarjeta,Si,No,No,R0,32,Soltero,No
17,Nacional,1068106,A,Tarjeta,Si,No,No,R0,37,Soltero,No
17,Nacional,1825682,A,Tarjeta,Si,Si,No,R0,42,Soltero,No
12,Nacional,310530,A,Tarjeta,No,No,No,R0,40,Soltero,No
17,Nacional,613561,A,Tarjeta,No,No,No,R0,31,Soltero,No
17,Nacional,462045,A,Tarjeta,No,No,Si,R1,33,Soltero,No
17,Nacional,6068106,A,Tarjeta,Si,Si,No,R0,40,Soltero,No
18,Nacional,631742,A,Tarjeta,Si,No,No,R0,36,Soltero,No
17,Nacional,765076,A,Tarjeta,Si,No,No,R0,40,Soltero,No
17,Nacional,613561,A,Tarjeta,Si,No,Si,R1,34,Soltero,No
17,Nacional,613561,A,Tarjeta,No,No,No,R0,41,Soltero,No
17,Nacional,613561,A,Tarjeta,Si,No,Si,R1,35,Soltero,No
17,Nacional,310530,A,Tarjeta,Si,No,Si,R1,32,Soltero,No
18,Nacional,204470,A,Tarjeta,Si,No,No,R0,35,Soltero,No
12,Nacional,916591,A,Tarjeta,Si,Si,No,R0,33,Soltero,No
17,Nacional,507500,A,Tarjeta,Si,No,No,R0,36,Soltero,No
12,Nacional,643864,A,Tarjeta,No,No,No,R0,31,Soltero,No
17,Nacional,219621,A,Tarjeta,No,No,No,R0,33,Soltero,No
17,Nacional,492348,A,Tarjeta,No,No,No,R0,33,Soltero,No
17,Nacional,1583258,A,Tarjeta,No,No,No,R0,37,Soltero,No
17,Nacional,674167,A,Tarjeta,Si,No,No,R0,35,Soltero,No
12,Nacional,1522652,A,Tarjeta,Si,No,No,R0,35,Soltero,No
12,Nacional,1068106,A,Tarjeta,Si,No,No,R0,35,Soltero,No
17,Nacional,916591,A,Tarjeta,No,No,No,R0,44,Soltero,No
17,Nacional,765076,A,Tarjeta,No,No,No,R0,42,Soltero,No
17,Nacional,310530,A,Tarjeta,Si,Si,No,R0,34,Soltero,No
17,Nacional,401439,A,Tarjeta,No,No,No,R0,35,Soltero,No
17,Nacional,855985,A,Tarjeta,Si,No,Si,R2,37,Soltero,No
17,Nacional,534470,A,Tarjeta,No,No,No,R0,35,Soltero,No
12,Nacional,916591,A,Tarjeta,Si,No,No,R0,35,Soltero,No
17,Nacional,765076,A,Tarjeta,No,No,No,R0,34,Soltero,No
17,Nacional,1825682,A,Tarjeta,Si,Si,No,R0,38,Soltero,No
12,Nacional,916591,A,Tarjeta,No,No,No,R0,34,Soltero,No
17,Nacional,1068106,A,Tarjeta,Si,Si,No,R0,33,Soltero,No
12,Nacional,1583258,A,Tarjeta,Si,No,No,R0,35,Soltero,No
16,Nacional,310530,A,Tarjeta,No,No,No,R0,33,Soltero,No
17,Nacional,310530,A,Tarjeta,Si,No,No,R0,33,Soltero,No
12,Nacional,613561,A,Tarjeta,Si,No,No,R0,36,Union,No
17,Nacional,674167,A,Tarjeta,Si,Si,No,R0,41,Soltero,No
17,Nacional,462045,A,Tarjeta,Si,No,No,R0,32,Soltero,No
17,Nacional,1098409,A,Tarjeta,No,No,No,R0,38,Union,No
12,Nacional,462045,A,Tarjeta,No,No,No,R0,33,Soltero,No
18,Nacional,310530,A,Tarjeta,Si,No,No,R0,37,Divorciado,No
18,Nacional,613561,A,Tarjeta,No,No,No,R0,33,Soltero,No
18,Nacional,598409,A,Tarjeta,No,No,Si,R1,37,Soltero,No
18,Nacional,765076,A,Tarjeta,Si,No,Si,R1,37,Soltero,No
18,Nacional,1219621,A,Tarjeta,Si,No,No,R0,47,Soltero,No
17,Nacional,310530,A,Tarjeta,Si,Si,No,R0,34,Soltero,No
17,Nacional,977197,A,Tarjeta,No,No,No,R0,35,Union,No
17,Nacional,462045,A,Tarjeta,No,No,No,R0,36,Soltero,No
17,Nacional,613561,A,Tarjeta,No,No,No,R0,35,Soltero,No
17,Nacional,897500,A,Tarjeta,Si,No,Si,R1,33,Soltero,No
17,Nacional,643864,A,Tarjeta,Si,Si,Si,R1,39,Soltero,No
12,Nacional,2098409,A,Tarjeta,Si,Si,No,R0,44,Soltero,No
17,Nacional,1219621,A,Tarjeta,Si,No,No,R0,39,Soltero,No
17,Nacional,576894,A,Tarjeta,Si,No,No,R0,34,Soltero,No
12,Nacional,613561,A,Tarjeta,Si,No,Si,R2,36,Soltero,No
17,Nacional,765076,A,Tarjeta,No,No,Si,R1,34,Soltero,No
17,Nacional,492348,A,Tarjeta,Si,Si,No,R0,33,Soltero,No
18,Nacional,946894,A,Tarjeta,Si,No,No,R0,41,Soltero,No
18,Nacional,310530,A,Tarjeta,Si,No,No,R0,33,Soltero,No
17,Nacional,552955,A,Tarjeta,No,No,No,R0,33,Union,No
18,Nacional,595379,A,Tarjeta,No,No,No,R0,34,Soltero,No
18,Nacional,310530,A,Tarjeta,Si,No,No,R0,36,Soltero,No
17,Nacional,613561,A,Tarjeta,No,No,No,R0,32,Soltero,No
12,Nacional,552955,A,Tarjeta,No,No,No,R0,31,Soltero,No
18,Nacional,966591,A,Tarjeta,Si,No,No,R0,32,Soltero,No
18,Nacional,2174773,A,Tarjeta,Si,No,Si,R2,50,Divorciado,No
18,Nacional,219621,A,Tarjeta,No,No,No,R0,43,Soltero,No
17,Nacional,462045,A,Tarjeta,No,No,No,R0,31,Soltero,No
17,Nacional,613561,A,Tarjeta,Si,No,No,R0,34,Soltero,No
17,Nacional,1825682,A,Tarjeta,Si,No,No,R0,37,Soltero,No
17,Nacional,492348,A,Tarjeta,No,No,No,R0,43,Soltero,No
17,Nacional,462045,A,Tarjeta,No,No,No,R0,34,Soltero,No
17,Nacional,189318,A,Tarjeta,Si,No,No,R0,32,Soltero,No
17,Nacional,310530,A,Tarjeta,No,No,Si,R1,34,Union,No
18,Nacional,613561,A,Tarjeta,Si,No,No,R0,32,Soltero,No
18,Nacional,522652,A,Cajas,No,No,No,R0,39,Divorciado,No
17,Nacional,310530,A,Tarjeta,No,No,Si,R2,36,Soltero,No
17,Nacional,462045,A,Tarjeta,No,No,No,R0,34,Soltero,No
17,Nacional,159015,A,Tarjeta,No,No,No,R0,33,Soltero,No
17,Nacional,613561,A,Tarjeta,Si,Si,Si,R2,35,Soltero,No
12,Nacional,462045,A,Tarjeta,No,No,No,R0,32,Soltero,No
17,Nacional,492348,A,Tarjeta,Si,No,No,R0,38,Soltero,No
17,Nacional,401439,A,Tarjeta,No,No,No,R0,34,Union,No
17,Nacional,462045,A,Tarjeta,No,No,No,R0,42,Soltero,No
13,Nacional,1695379,A,Tarjeta,Si,Si,No,R0,35,Soltero,No
17,Nacional,1371136,A,Tarjeta,Si,No,No,R0,37,Soltero,No
17,Nacional,1522652,A,Tarjeta,Si,Si,No,R0,42,Soltero,No
17,Nacional,825682,A,Tarjeta,No,No,No,R0,36,Soltero,No
12,Nacional,310530,A,Tarjeta,No,No,No,R0,35,Soltero,No
17,Nacional,580227,A,Tarjeta,No,No,No,R0,36,Soltero,No
17,Nacional,916591,A,Tarjeta,No,No,No,R0,37,Soltero,No
17,Nacional,1219621,A,Tarjeta,Si,Si,No,R0,36,Soltero,No
17,Nacional,916591,A,Tarjeta,No,No,No,R0,37,Soltero,No
17,Nacional,522652,A,Tarjeta,No,No,No,R0,38,Soltero,No
17,Nacional,174167,A,Tarjeta,No,No,No,R0,38,Soltero,No
17,Nacional,371136,A,Tarjeta,Si,No,No,R0,33,Soltero,No
17,Nacional,613561,A,Tarjeta,No,No,No,R0,34,Soltero,No
17,Nacional,613561,A,Tarjeta,Si,No,No,R0,50,Soltero,No
17,Nacional,310530,A,Tarjeta,No,No,No,R0,44,Soltero,No
17,Nacional,310530,A,Tarjeta,No,No,No,R0,46,Soltero,No
17,Nacional,1068106,A,Tarjeta,No,No,No,R0,34,Soltero,No
17,Nacional,2128712,A,Tarjeta,Si,No,No,R0,37,Soltero,No
17,Nacional,522652,A,Tarjeta,Si,No,No,R0,41,Soltero,No
17,Nacional,916591,A,Tarjeta,Si,No,No,R0,34,Soltero,No
17,Nacional,159015,A,Tarjeta,No,No,No,R0,21,NoAplica,No
17,Nacional,462045,A,Tarjeta,No,No,No,R0,35,Soltero,No
17,Nacional,643864,A,Tarjeta,No,No,No,R0,38,Soltero,No
17,Nacional,310530,A,Tarjeta,No,No,No,R0,38,Soltero,No
17,Nacional,462045,A,Tarjeta,No,No,No,R0,32,Union,No
17,Nacional,613561,A,Tarjeta,No,No,No,R0,45,Union,No
18,Nacional,522652,A,Tarjeta,No,No,Si,R2,44,Soltero,No
12,Nacional,3189318,A,Tarjeta,Si,No,No,R0,36,Soltero,No
17,Nacional,446894,A,Tarjeta,No,No,No,R0,39,Soltero,No
17,Nacional,174167,A,Tarjeta,No,No,Si,R1,33,Soltero,No
17,Nacional,310530,A,Tarjeta,Si,No,No,R0,33,Soltero,No
17,Nacional,765076,A,Tarjeta,Si,Si,No,R0,44,Divorciado,No
17,Nacional,674167,A,Tarjeta,Si,No,No,R0,34,Soltero,No
17,Nacional,462045,A,Tarjeta,No,No,No,R0,32,Soltero,No
17,Nacional,601439,A,Tarjeta,No,No,No,R0,33,Soltero,No
12,Nacional,189318,A,Tarjeta,Si,No,No,R0,40,Soltero,No
18,Nacional,946894,A,Tarjeta,Si,No,No,R0,36,Soltero,No
17,Nacional,916591,A,Tarjeta,Si,Si,No,R0,34,Soltero,No
12,Nacional,522652,A,Tarjeta,No,No,No,R0,33,Soltero,No
17,Nacional,219621,A,Tarjeta,No,No,No,R0,35,Soltero,No
17,Nacional,1219621,A,Tarjeta,Si,Si,Si,R1,35,Soltero,No
17,Nacional,583258,A,Tarjeta,Si,Si,No,R0,32,Soltero,No
17,Nacional,310530,A,Tarjeta,No,No,Si,R2,35,Soltero,No
17,Nacional,401439,A,Tarjeta,Si,Si,No,R0,40,Soltero,No
17,Nacional,462045,A,Tarjeta,No,No,No,R0,32,Soltero,No
18,Nacional,648106,A,Tarjeta,No,No,No,R0,40,Soltero,No
17,Nacional,1068106,A,Tarjeta,Si,No,No,R0,44,Soltero,No
18,Nacional,613561,A,Tarjeta,No,No,No,R0,36,Soltero,No
18,Nacional,613561,A,Tarjeta,No,No,No,R0,37,Soltero,No
17,Nacional,742045,A,Tarjeta,Si,No,No,R0,33,Soltero,No
17,Nacional,310530,A,Tarjeta,Si,No,Si,R2,43,Soltero,No
17,Nacional,462045,A,Tarjeta,Si,No,No,R0,37,Divorciado,No
17,Nacional,1219621,A,Tarjeta,No,No,No,R0,34,Soltero,No
17,Nacional,765076,A,Tarjeta,No,No,No,R0,35,Soltero,No
12,Nacional,310530,A,Tarjeta,No,No,No,R0,33,Soltero,No
17,Nacional,1189318,A,Tarjeta,Si,No,No,R0,36,Soltero,No
12,Nacional,765076,A,Tarjeta,No,No,Si,R1,34,Soltero,No
12,Nacional,582045,A,Tarjeta,No,No,No,R0,35,Soltero,No
12,Nacional,659015,A,Tarjeta,Si,No,No,R0,34,Soltero,No
12,Nacional,1552955,A,Tarjeta,Si,No,No,R0,42,Soltero,No
17,Nacional,492348,A,Tarjeta,No,No,Si,R2,37,Soltero,No
17,Nacional,310530,A,Tarjeta,No,No,Si,R2,33,Soltero,No
17,Nacional,489318,A,Tarjeta,No,No,No,R0,34,Union,No
17,Nacional,583258,A,Tarjeta,No,No,Si,R1,32,Soltero,No
17,Nacional,340833,A,Tarjeta,No,No,Si,R2,33,Soltero,No
17,Nacional,613561,A,Tarjeta,No,No,Si,R1,37,Soltero,No
17,Nacional,310530,A,Tarjeta,Si,No,No,R0,32,Soltero,No
12,Nacional,643864,A,Tarjeta,No,No,No,R0,36,Soltero,No
12,Nacional,613561,A,Tarjeta,Si,No,No,R0,33,Soltero,No
18,Nacional,769318,A,Cajas,Si,No,No,R0,36,Soltero,No
12,Nacional,1825682,A,Tarjeta,No,No,No,R0,34,Soltero,No
12,Nacional,1355985,A,Tarjeta,Si,No,No,R0,35,Soltero,No
18,Nacional,128712,A,Tarjeta,No,No,No,R0,34,Soltero,No
18,Nacional,492348,A,Tarjeta,Si,No,No,R0,45,Soltero,No
18,Nacional,795379,A,Tarjeta,Si,Si,No,R0,32,Soltero,No
17,Nacional,189318,A,Tarjeta,No,No,Si,R1,32,Soltero,No
17,Nacional,340833,A,Tarjeta,No,No,No,R0,35,Soltero,No
18,Nacional,371136,A,Tarjeta,No,No,Si,R1,36,Soltero,No
17,Nacional,386288,A,Tarjeta,Si,No,No,R0,37,Soltero,No
17,Nacional,310530,A,Tarjeta,No,No,No,R0,34,Soltero,No
17,Nacional,522652,A,Tarjeta,Si,No,Si,R5,34,Soltero,No
17,Nacional,462045,A,Tarjeta,Si,No,No,R0,32,Soltero,No
17,Nacional,1128712,A,Tarjeta,Si,No,No,R0,33,Soltero,No
15,Nacional,492348,A,Tarjeta,No,No,No,R0,35,Soltero,No
12,Nacional,613561,A,Tarjeta,No,No,No,R0,32,Soltero,No
17,Nacional,613561,A,Tarjeta,No,No,No,R0,34,Union,No
17,Nacional,3492348,A,Tarjeta,No,No,No,R0,42,Soltero,No
17,Nacional,622348,A,Tarjeta,No,No,No,R0,44,Soltero,No
18,Nacional,310530,A,Tarjeta,Si,No,No,R0,38,Soltero,No
17,Nacional,613561,A,Tarjeta,Si,Si,No,R0,37,Soltero,No
17,Nacional,613561,A,Tarjeta,No,No,No,R0,42,Soltero,No
12,Nacional,613561,A,Tarjeta,No,No,No,R0,32,Soltero,No
17,Nacional,431742,A,Tarjeta,Si,Si,No,R0,38,Soltero,No
18,Nacional,462045,A,Tarjeta,Si,Si,No,R0,32,Soltero,No
17,Nacional,613561,A,Tarjeta,No,No,Si,R1,34,Soltero,No
17,Nacional,386288,A,Tarjeta,Si,No,No,R0,32,Soltero,No
17,Nacional,765076,A,Tarjeta,Si,No,No,R0,32,Soltero,No
17,Nacional,613561,A,Tarjeta,No,No,No,R0,32,Soltero,No
17,Nacional,522652,A,Tarjeta,No,No,No,R0,32,Soltero,No
17,Nacional,613561,A,Tarjeta,Si,Si,No,R0,35,Soltero,No
17,Nacional,787803,A,Tarjeta,No,No,No,R0,37,Soltero,No
17,Nacional,539318,A,Tarjeta,No,No,Si,R2,34,Soltero,No
17,Nacional,1219621,A,Tarjeta,Si,Si,No,R0,40,Soltero,No
17,Nacional,310530,A,Tarjeta,Si,Si,Si,R1,33,Soltero,No
17,Nacional,643864,A,Tarjeta,Si,No,Si,R2,34,Soltero,No
12,Nacional,5007500,A,Tarjeta,Si,Si,No,R0,43,Soltero,No
17,Nacional,765076,A,Tarjeta,No,No,No,R0,39,Soltero,No
17,Nacional,765076,A,Tarjeta,No,No,No,R0,39,Soltero,No
18,Nacional,219621,A,Tarjeta,Si,No,No,R0,45,Soltero,No
17,Nacional,655985,A,Tarjeta,Si,No,No,R0,36,Soltero,No
17,Nacional,386288,A,Tarjeta,No,No,Si,R2,34,Soltero,No
18,Nacional,310530,A,Cajas,No,No,No,R0,38,Soltero,No
12,Nacional,462045,A,Tarjeta,No,No,No,R0,34,Soltero,No
17,Nacional,1219621,A,Tarjeta,Si,No,Si,R1,37,Soltero,No
17,Nacional,462045,A,Tarjeta,Si,No,No,R0,32,Soltero,No
17,Nacional,613561,A,Tarjeta,Si,No,No,R0,34,Soltero,No
17,Nacional,1431742,A,Tarjeta,No,No,No,R0,41,Soltero,No
18,Nacional,613561,A,Tarjeta,No,No,No,R0,34,Soltero,No
18,Nacional,310530,A,Cajas,No,No,No,R0,43,Union,No
12,Nacional,523030,A,Tarjeta,No,No,No,R0,37,Soltero,No
17,Nacional,310530,A,Tarjeta,No,No,Si,R2,32,Soltero,No
17,Nacional,1371136,A,Tarjeta,Si,No,No,R0,36,Soltero,No
12,Nacional,916591,A,Tarjeta,No,No,No,R0,33,Soltero,No
17,Nacional,825682,A,Tarjeta,Si,No,No,R0,35,Soltero,No
18,Nacional,552955,A,Tarjeta,No,No,No,R0,38,Soltero,No
17,Nacional,462045,A,Tarjeta,No,No,No,R0,44,Soltero,No
15,Nacional,310530,A,Tarjeta,No,No,No,R0,35,Soltero,No
17,Nacional,310530,A,Tarjeta,No,No,Si,R2,40,Soltero,No
17,Nacional,977197,A,Tarjeta,Si,No,No,R0,34,Soltero,No
17,Nacional,549318,A,Tarjeta,No,No,No,R0,32,Soltero,No
17,Nacional,583258,A,Tarjeta,Si,No,No,R0,32,Soltero,No
17,Nacional,613561,A,Tarjeta,No,No,Si,R1,34,Soltero,No
17,Nacional,916591,A,Tarjeta,No,No,No,R0,40,Soltero,No
17,Nacional,371136,A,Tarjeta,Si,Si,No,R0,39,Union,No
17,Nacional,613561,A,Tarjeta,No,No,No,R0,36,Soltero,No
17,Nacional,1674167,A,Tarjeta,Si,No,No,R0,40,Soltero,No
17,Nacional,310530,A,Tarjeta,No,No,No,R0,41,Soltero,No
17,Nacional,618106,A,Tarjeta,No,No,No,R0,41,Soltero,No
17,Nacional,1068106,A,Tarjeta,No,No,No,R0,34,Soltero,No
18,Nacional,595985,A,Tarjeta,No,No,No,R0,45,Divorciado,No
17,Nacional,613561,A,Tarjeta,Si,Si,No,R0,42,Divorciado,No
17,Nacional,795379,A,Tarjeta,Si,Si,No,R0,40,Soltero,No
12,Nacional,492348,A,Tarjeta,No,No,No,R0,39,Soltero,No
12,Nacional,462045,A,Tarjeta,No,No,No,R0,34,Soltero,No
17,Nacional,3037803,A,Tarjeta,Si,No,Si,R2,45,Soltero,No
12,Nacional,1522652,A,Tarjeta,Si,No,No,R0,34,Soltero,No
17,Nacional,613561,A,Tarjeta,Si,No,No,R0,43,Divorciado,No
12,Nacional,219621,A,Tarjeta,Si,Si,No,R0,44,Soltero,No
17,Nacional,613561,A,Tarjeta,Si,No,No,R0,40,Soltero,No
17,Nacional,1522652,A,Tarjeta,Si,Si,Si,R2,36,Soltero,No
17,Nacional,1522652,A,Tarjeta,Si,No,No,R0,37,Soltero,No
12,Nacional,825682,A,Tarjeta,Si,No,No,R0,32,Soltero,No
12,Nacional,613561,A,Tarjeta,No,No,No,R0,37,Soltero,No
17,Nacional,165076,A,Tarjeta,No,No,No,R0,35,Soltero,No
17,Nacional,234773,A,Tarjeta,No,No,No,R0,35,Soltero,No
17,Nacional,462045,A,Tarjeta,No,No,No,R0,34,Soltero,No
17,Nacional,462045,A,Tarjeta,Si,Si,No,R0,34,Union,No
12,Nacional,1462045,A,Tarjeta,No,No,No,R0,37,Soltero,No
12,Nacional,552955,A,Tarjeta,No,No,Si,R2,34,Soltero,No
17,Nacional,310530,A,Tarjeta,Si,No,No,R0,40,Divorciado,No
17,Nacional,704470,A,Tarjeta,No,No,No,R0,39,Soltero,No
12,Nacional,2128712,A,Tarjeta,Si,Si,No,R0,42,Soltero,No
17,Nacional,916591,A,Tarjeta,No,No,No,R0,37,Soltero,No
17,Nacional,522652,A,Tarjeta,Si,No,No,R0,33,Soltero,No
12,Nacional,1371136,A,Tarjeta,Si,Si,Si,R1,35,Soltero,No
17,Nacional,310530,A,Tarjeta,Si,No,No,R0,42,Soltero,No
17,Nacional,462045,A,Tarjeta,No,No,Si,R1,34,Soltero,No
17,Nacional,446894,A,Tarjeta,No,No,Si,R2,35,Soltero,No
17,Nacional,1219621,A,Tarjeta,Si,No,No,R0,35,Soltero,No
17,Nacional,1310530,A,Tarjeta,No,No,No,R0,35,Soltero,No
17,Nacional,686288,A,Tarjeta,No,No,Si,R2,33,Soltero,No
12,Nacional,522652,A,Tarjeta,Si,Si,No,R0,33,Soltero,No
17,Nacional,310530,A,Tarjeta,Si,No,No,R0,41,Soltero,No
12,Nacional,219621,A,Tarjeta,No,No,Si,R2,33,Soltero,No
17,Nacional,583258,A,Tarjeta,Si,Si,Si,R2,34,Soltero,No
17,Nacional,613561,A,Tarjeta,No,No,No,R0,43,Soltero,No
17,Nacional,522652,A,Tarjeta,Si,No,No,R0,40,Soltero,No
17,Nacional,189318,A,Tarjeta,No,No,No,R0,36,Soltero,No
12,Nacional,219621,A,Tarjeta,Si,No,No,R0,36,Soltero,No
17,Nacional,1219621,A,Tarjeta,Si,No,No,R0,34,Soltero,No
17,Nacional,492348,A,Tarjeta,Si,No,No,R0,35,Soltero,No
12,Nacional,310530,A,Tarjeta,Si,No,No,R0,37,Soltero,No
17,Nacional,371136,A,Tarjeta,Si,No,No,R0,37,Soltero,No
12,Nacional,219621,A,Tarjeta,No,No,No,R0,36,Soltero,No
17,Nacional,371136,A,Tarjeta,Si,Si,No,R0,46,Soltero,No
17,Nacional,552955,A,Tarjeta,Si,No,No,R0,38,Soltero,No
17,Nacional,310530,A,Tarjeta,Si,No,No,R0,35,Soltero,No
17,Nacional,1957306,A,Tarjeta,No,No,No,R0,40,Soltero,No
17,Nacional,1431742,A,Tarjeta,Si,Si,No,R0,37,Soltero,No
17,Nacional,310530,A,Tarjeta,No,No,No,R0,37,Soltero,No
12,Nacional,552955,A,Tarjeta,No,No,Si,R2,33,Soltero,No
12,Nacional,916591,A,Tarjeta,Si,No,Si,R2,37,Soltero,No
